date,bsadf,cv90,cv95,cv99,cv95_wb,y
2018-06-30,0.9298611314016814,0.2557974206375854,0.6315555447839916,1.2002393798637057,0.40231088232518575,5.968963281761469
2018-07-31,0.8886091042152616,0.24513738585498027,0.6346831913314362,1.0668806921067595,0.3765334933289237,5.978379307559327
2018-08-31,0.8186458348883489,0.2833056773583417,0.617570421408111,1.08258799460746,0.39945308649930233,5.977872593588515
2018-09-30,0.6931631079888012,0.3072102761703501,0.6031704710124361,1.0797892846294006,0.37864178464651344,5.964607092938099
2018-10-31,0.5094932403135507,0.30963286064655693,0.6565276641603196,1.1659534608572029,0.5927080662862361,5.9367443349077496
2018-11-30,0.36938850471559426,0.30075858848450604,0.5398275865512732,1.1701378116574161,0.46902984244793117,5.9048167403823095
2018-12-31,0.35155723356817514,0.3202354042486633,0.6236713530222014,1.1461145124828442,0.5768347730804076,5.884435974349459
2019-01-31,0.4645056551368037,0.30005161119656254,0.5963857335424443,1.230199802052941,0.511038350237096,5.8888779583328805
2019-02-28,0.5411993710029839,0.27067975493217405,0.5830131814604627,1.1763635682335642,0.5218717243198057,5.905361848054571
2019-03-31,0.6594255735411568,0.29436010735818724,0.5814517650748046,1.0934506979406289,0.764102495529083,5.9367443349077496
2019-04-30,0.7385685930866799,0.2829521465700901,0.5408799447259012,1.2035099461218555,0.8600086087221224,5.972026853215507
2019-05-31,0.6584581429290985,0.29234538187011044,0.6065335601351985,1.149450863818429,0.7697491442218222,5.983684359789019
2019-06-30,0.535334467240252,0.320142322390948,0.5779286935402366,1.2657318938951563,0.7379018142351326,5.975589197949692
2019-07-31,0.5526399660197332,0.3076892006221078,0.6310503414006976,1.3243548627879094,0.6748087753512623,5.975081067857458
2019-08-31,0.4430466617828295,0.31941486331457236,0.6557232067196512,1.4629958020557423,0.7007035320378576,5.9615206707349095
2019-09-30,0.3614415111601762,0.337775013212446,0.6542686630305604,1.3575666918707543,0.7031496226779683,5.943848693166319
2019-10-31,0.36685589898833165,0.3356338832484719,0.618753905764399,1.3131478327534933,0.623279538823535,5.935423156224357
2019-11-30,0.5131952209366821,0.31364460473323996,0.6417583801508728,1.4269746592732435,0.596479906523579,5.954022251632112
2019-12-31,0.32978368780547457,0.32526777835849896,0.6314904619744613,1.389023547078537,0.6844935502901609,5.938063770380866
2020-01-31,0.3929094603353106,0.3205445906181781,0.6275027719451814,1.3219383163572254,0.5972530330765221,5.939381467237757
2020-02-29,0.26879034351085196,0.33220345261447043,0.6046385544209492,1.383700477358832,0.6542848151384488,5.922650231107622
2020-03-31,0.4105277929607209,0.35429621843285725,0.6856526026338552,1.3506724563385895,0.6113816921951579,5.935951837177723
2020-04-30,0.3359521979401735,0.3474864939675766,0.6827198876346536,1.259687212627357,0.49192355806355653,5.933570568689079
2020-05-31,0.47019058244056633,0.33148520464600034,0.7458232854944581,1.3626231337500574,0.6316420628898236,5.956096403270191
